seed,version,eph,per
18,2197,2.28e-4,1.8794e-3
18,2197,4.348e-4,1.8295e-3
18,2197,2.671e-4,1.2368e-3
18,2197,2.398e-4,9.341e-4
18,2197,1.255e-4,9.696e-4
18,2197,1.776e-4,1.0447e-3
18,2197,7.7e-5,7.41e-4
18,2197,7.17e-5,7.428e-4
18,2197,7.55e-5,7.029e-4
18,2857,1.643e-4,1.5687e-3
18,2857,1.795e-4,1.9549e-3
18,2857,2.033e-4,2.2761e-3
18,2857,2.852e-4,2.0851e-3
18,2857,2.16e-4,1.5366e-3
18,2857,1.502e-4,1.122e-3
18,2857,1.422e-4,1.0955e-3
18,2857,1.694e-4,1.1113e-3
18,2857,1.414e-4,1.1708e-3
18,2857,1.24e-4,1.1741e-3
18,2857,1.327e-4,1.221e-3
18,2857,1.296e-4,1.2937e-3
18,2857,3.623e-4,1.6562e-3
18,2857,2.931e-4,1.6066e-3
18,2857,2.049e-4,1.5663e-3
18,2857,2.318e-4,1.4998e-3
18,2857,2.096e-4,1.3518e-3
18,2857,1.895e-4,1.2926e-3
18,2857,1.853e-4,1.2212e-3
18,2857,1.282e-4,1.4418e-3
18,3715,2.47e-4,2.8591e-3
18,3715,3.88e-4,3.495e-3
18,3715,4.177e-4,2.6737e-3
18,3715,3.717e-4,2.731e-3
18,3715,3.853e-4,2.531e-3
18,3715,3.654e-4,2.9075e-3
18,3715,3.423e-4,3.2495e-3
18,3715,3.246e-4,2.7639e-3
18,3715,2.406e-4,2.2557e-3
18,3715,2.518e-4,2.2721e-3
18,3715,3.063e-4,2.12e-3
18,3715,3.342e-4,2.9726e-3
18,3715,5.051e-4,3.1111e-3
18,3715,3.09e-4,2.7145e-3
18,3715,2.623e-4,2.5026e-3
18,3715,2.405e-4,2.3801e-3
18,3715,2.974e-4,3.3968e-3
18,3715,7.698e-4,6.0495e-3
18,3715,3.339e-4,4.2979e-3
18,3715,4.169e-4,2.4756e-3
18,4830,4.638e-4,6.0648e-3
18,4830,8.505e-4,7.755e-3
18,4830,1.4142e-3,8.7458e-3
18,4830,1.0245e-3,8.9124e-3
18,4830,1.0567e-3,5.7548e-3
18,4830,7.52e-4,4.4507e-3
18,4830,5.244e-4,5.1618e-3
18,4830,6.246e-4,4.5669e-3
18,4830,5.901e-4,4.233e-3
18,4830,4.255e-4,5.2425e-3
18,4830,7.336e-4,4.8813e-3
18,4830,5.834e-4,4.1818e-3
18,4830,4.187e-4,4.9978e-3
18,4830,6.916e-4,4.5026e-3
18,4830,5.602e-4,4.2129e-3
18,4830,4.51e-4,4.6545e-3
18,4830,6.564e-4,4.8486e-3
18,4830,5.567e-4,4.4332e-3
18,4830,4.737e-4,4.7466e-3
18,4830,6.879e-4,5.1906e-3
18,6279,6.913e-4,9.3407e-3
18,6279,8.526e-4,1.35289e-2
18,6279,9.905e-4,1.15637e-2
18,6279,1.2375e-3,7.4417e-3
18,6279,8.044e-4,6.1188e-3
18,6279,6.023e-4,5.9935e-3
18,6279,6.94e-4,6.7702e-3
18,6279,5.271e-4,1.26657e-2
18,6279,1.2273e-3,1.40662e-2
18,6279,1.145e-3,1.19092e-2
18,6279,1.0708e-3,7.6208e-3
18,6279,6.62e-4,6.1839e-3
18,6279,6.856e-4,1.116e-2
18,6279,1.3716e-3,1.3631e-2
18,6279,1.1829e-3,1.07647e-2
18,6279,9.549e-4,8.881e-3
18,6279,8.937e-4,7.0105e-3
18,6279,6.081e-4,5.9612e-3
18,6279,5.234e-4,6.5374e-3
18,6279,7.004e-4,6.1325e-3
18,8163,7.385e-4,8.961e-3
18,8163,9.203e-4,8.5001e-3
18,8163,1.2188e-3,8.6537e-3
18,8163,9.535e-4,9.2047e-3
18,8163,9.531e-4,8.5815e-3
18,8163,8.763e-4,9.3429e-3
18,8163,1.0002e-3,8.4548e-3
18,8163,1.0579e-3,8.4299e-3
18,8163,1.0485e-3,8.7605e-3
18,8163,9.478e-4,9.4782e-3
18,8163,1.5585e-3,1.88568e-2
18,8163,1.6488e-3,1.80221e-2
18,8163,1.0985e-3,9.4576e-3
18,8163,8.74e-4,9.2442e-3
18,8163,9.193e-4,8.3612e-3
18,8163,1.1445e-3,8.9569e-3
18,8163,9.355e-4,8.8932e-3
18,8163,1.1e-3,9.1041e-3
18,8163,8.728e-4,9.0676e-3
18,8163,9.447e-4,8.3219e-3
18,10612,1.114e-3,1.75334e-2
18,10612,2.3762e-3,2.46171e-2
18,10612,1.9218e-3,1.27818e-2
18,10612,1.4098e-3,1.22066e-2
18,10612,1.246e-3,1.1853e-2
18,10612,1.2476e-3,1.17595e-2
18,10612,1.4093e-3,1.12032e-2
18,10612,1.5677e-3,1.19927e-2
18,10612,1.2627e-3,1.19788e-2
18,10612,1.2468e-3,1.17094e-2
18,10612,1.3968e-3,1.11094e-2
18,10612,1.3483e-3,1.15427e-2
18,10612,1.4286e-3,1.1771e-2
18,10612,1.2575e-3,1.16762e-2
18,10612,1.3435e-3,1.12388e-2
18,10612,1.2211e-3,1.13303e-2
18,10612,1.2803e-3,1.13178e-2
18,10612,1.3874e-3,1.83266e-2
18,10612,2.2914e-3,2.59167e-2
18,10612,1.9883e-3,1.43096e-2
18,13796,1.5275e-3,1.72933e-2
18,13796,1.9824e-3,1.62234e-2
18,13796,1.8047e-3,3.33542e-2
18,13796,2.3799e-3,2.11783e-2
18,13796,1.7993e-3,1.63052e-2
18,13796,1.7498e-3,1.5353e-2
18,13796,2.0778e-3,3.12623e-2
18,13796,2.9108e-3,2.06994e-2
18,13796,1.8393e-3,1.5304e-2
18,13796,1.6737e-3,1.70024e-2
18,13796,1.749e-3,1.59439e-2
18,13796,1.6835e-3,1.53954e-2
18,13796,1.7524e-3,1.6911e-2
18,13796,1.8193e-3,1.60148e-2
18,13796,1.6442e-3,1.60338e-2
18,13796,1.6158e-3,1.56687e-2
18,13796,1.7137e-3,1.67405e-2
18,13796,1.8383e-3,1.78602e-2
18,13796,3.0577e-3,3.42553e-2
18,13796,2.4599e-3,1.79979e-2
18,17935,2.534e-3,2.18052e-2
18,17935,2.4155e-3,2.06109e-2
18,17935,2.1611e-3,3.81292e-2
18,17935,3.6974e-3,2.72644e-2
18,17935,2.3846e-3,2.1071e-2
18,17935,2.2078e-3,2.09124e-2
18,17935,2.3171e-3,2.15563e-2
18,17935,2.4638e-3,2.04695e-2
18,17935,2.3392e-3,2.04364e-2
18,17935,2.298e-3,2.12152e-2
18,17935,2.1237e-3,3.73427e-2
18,17935,3.0806e-3,2.63787e-2
18,17935,2.7314e-3,4.11386e-2
18,17935,2.8414e-3,2.25977e-2
18,17935,2.26e-3,2.10298e-2
18,17935,2.4623e-3,2.11432e-2
18,17935,2.1578e-3,2.08343e-2
18,17935,2.3757e-3,2.11192e-2
18,17935,2.2782e-3,2.00059e-2
18,17935,2.1555e-3,2.10186e-2
18,23316,3.6389e-3,3.17758e-2
18,23316,3.2691e-3,4.2354e-2
18,23316,3.1106e-3,2.68079e-2
18,23316,3.4533e-3,5.09589e-2
18,23316,3.6883e-3,2.79123e-2
18,23316,2.9382e-3,3.30783e-2
18,23316,5.6169e-3,4.41703e-2
18,23316,3.1787e-3,2.72936e-2
18,23316,3.4666e-3,5.03209e-2
18,23316,3.6528e-3,2.86156e-2
18,23316,3.2332e-3,2.69513e-2
18,23316,3.0994e-3,2.75083e-2
18,23316,3.3875e-3,2.66474e-2
18,23316,3.4601e-3,2.75526e-2
18,23316,3.1633e-3,2.76322e-2
18,23316,2.9683e-3,2.76736e-2
18,23316,3.3066e-3,2.75826e-2
18,23316,3.3422e-3,2.75141e-2
18,23316,3.1238e-3,2.75021e-2
18,23316,3.4192e-3,2.76392e-2
18,30311,3.8763e-3,3.63755e-2
18,30311,4.1058e-3,3.54171e-2
18,30311,4.1321e-3,3.55581e-2
18,30311,6.8154e-3,5.7579e-2
18,30311,4.2191e-3,3.90608e-2
18,30311,7.4522e-3,5.33273e-2
18,30311,4.4233e-3,6.19793e-2
18,30311,4.2179e-3,6.40497e-2
18,30311,4.5132e-3,3.59269e-2
18,30311,4.1538e-3,3.60637e-2
18,30311,4.4396e-3,3.52557e-2
18,30311,4.2527e-3,3.60566e-2
18,30311,3.9684e-3,3.55394e-2
18,30311,5.3061e-3,5.55543e-2
18,30311,4.6329e-3,5.53851e-2
18,30311,6.7091e-3,3.93669e-2
18,30311,4.2402e-3,3.63058e-2
18,30311,4.0991e-3,3.60974e-2
18,30311,4.5146e-3,3.58821e-2
18,30311,4.2166e-3,3.62624e-2
18,39405,5.8988e-3,4.72656e-2
18,39405,7.8363e-3,6.89148e-2
18,39405,5.7648e-3,4.52769e-2
18,39405,5.7637e-3,6.63779e-2
18,39405,5.8775e-3,6.03299e-2
18,39405,6.6717e-3,4.78175e-2
18,39405,5.8931e-3,4.93498e-2
18,39405,5.7552e-3,7.17912e-2
18,39405,6.7965e-3,5.1598e-2
18,39405,9.545e-3,5.5786e-2
18,39405,5.7858e-3,7.05542e-2
18,39405,7.3788e-3,4.6667e-2
18,39405,5.907e-3,7.23557e-2
18,39405,6.426e-3,4.62508e-2
18,39405,5.9539e-3,4.64389e-2
18,39405,5.9352e-3,7.27091e-2
18,39405,5.9351e-3,6.72301e-2
18,39405,7.206e-3,4.72365e-2
18,39405,5.7625e-3,4.68094e-2
18,39405,6.2252e-3,4.53454e-2
18,51227,7.4181e-3,9.00214e-2
18,51227,7.0727e-3,7.36312e-2
18,51227,1.35787e-2,6.61138e-2
18,51227,6.8437e-3,0.1143454
18,51227,6.948e-3,6.125e-2
18,51227,1.11252e-2,8.93307e-2
18,51227,7.3017e-3,5.91843e-2
18,51227,7.1645e-3,5.96405e-2
18,51227,1.2151e-2,0.1007134
18,51227,6.8571e-3,5.96539e-2
18,51227,6.961e-3,8.44399e-2
18,51227,7.5309e-3,5.79284e-2
18,51227,6.6828e-3,5.81816e-2
18,51227,6.6274e-3,5.86819e-2
18,51227,6.7937e-3,5.91622e-2
18,51227,6.7511e-3,5.85894e-2
18,51227,1.14303e-2,7.21427e-2
18,51227,6.8138e-3,9.07467e-2
18,51227,6.8118e-3,6.03449e-2
18,51227,8.6834e-3,8.77484e-2
18,66596,8.6147e-3,0.6818321
18,66596,6.5305e-3,5.07958e-2
18,66596,9.9543e-3,5.34693e-2
18,66596,7.3451e-3,3.30824e-2
18,66596,5.9407e-3,3.36375e-2
18,66596,6.0153e-3,5.79995e-2
18,66596,6.7048e-3,3.30566e-2
18,66596,5.8479e-3,3.22397e-2
18,66596,5.8306e-3,3.21924e-2
18,66596,6.3124e-3,3.33093e-2
18,66596,6.1831e-3,5.32646e-2
18,66596,1.17208e-2,4.84372e-2
18,66596,9.6049e-3,0.1348823
18,66596,8.3731e-3,4.84125e-2
18,66596,8.5447e-3,4.86882e-2
18,66596,8.9588e-3,4.86619e-2
18,66596,8.4501e-3,4.84187e-2
18,66596,8.3349e-3,4.30728e-2
18,66596,6.6186e-3,3.43591e-2
18,66596,6.0479e-3,3.45716e-2
18,86575,1.52823e-2,5.99402e-2
18,86575,1.2453e-2,6.05603e-2
18,86575,1.28731e-2,5.98374e-2
18,86575,1.2608e-2,0.1381764
18,86575,9.8183e-3,4.02964e-2
18,86575,7.4369e-3,3.86126e-2
18,86575,7.8543e-3,6.5154e-2
18,86575,8.0698e-3,4.07587e-2
18,86575,8.1427e-3,6.14185e-2
18,86575,7.6472e-3,4.16377e-2
18,86575,7.6275e-3,4.07574e-2
18,86575,7.9006e-3,4.1725e-2
18,86575,1.14057e-2,0.1263293
18,86575,7.6017e-3,6.97185e-2
18,86575,7.9921e-3,4.41091e-2
18,86575,7.7937e-3,4.13599e-2
18,86575,7.6865e-3,4.1067e-2
18,86575,7.6364e-3,4.11754e-2
18,86575,7.9351e-3,4.08017e-2
18,86575,7.5874e-3,4.05613e-2
18,112548,8.4616e-3,9.87317e-2
18,112548,1.01378e-2,5.15962e-2
18,112548,1.01621e-2,5.00842e-2
18,112548,9.9778e-3,5.10053e-2
18,112548,1.03637e-2,5.08212e-2
18,112548,9.8354e-3,4.92372e-2
18,112548,1.08608e-2,0.1051484
18,112548,9.3753e-3,5.05127e-2
18,112548,9.4993e-3,5.12779e-2
18,112548,1.46624e-2,8.12846e-2
18,112548,9.4306e-3,7.92377e-2
18,112548,9.7843e-3,8.10633e-2
18,112548,9.0676e-3,0.1340156
18,112548,1.98515e-2,6.03624e-2
18,112548,1.04061e-2,7.48549e-2
18,112548,1.08463e-2,4.42714e-2
18,112548,9.9485e-3,4.29964e-2
18,112548,1.96223e-2,9.01731e-2
18,112548,1.08648e-2,4.54899e-2
18,112548,1.93595e-2,0.1470265
18,146313,1.44278e-2,6.06883e-2
18,146313,1.3862e-2,5.85085e-2
18,146313,1.44879e-2,6.05549e-2
18,146313,1.38922e-2,7.34712e-2
18,146313,1.38827e-2,0.1281779
18,146313,1.19898e-2,5.34211e-2
18,146313,1.24778e-2,8.38964e-2
18,146313,1.26394e-2,5.71148e-2
18,146313,1.40344e-2,0.112049
18,146313,1.19752e-2,6.33735e-2
18,146313,1.19975e-2,8.98786e-2
18,146313,1.18537e-2,7.04248e-2
18,146313,2.39609e-2,0.1092548
18,146313,1.16618e-2,6.08825e-2
18,146313,1.58884e-2,6.85635e-2
18,146313,1.18635e-2,8.3857e-2
18,146313,1.19145e-2,0.1091897
18,146313,1.30274e-2,5.95737e-2
18,146313,1.31733e-2,7.49742e-2
18,146313,2.29639e-2,7.8074e-2
18,190207,1.54562e-2,0.1367812
18,190207,1.51024e-2,9.63776e-2
18,190207,1.4662e-2,0.120291
18,190207,1.46865e-2,0.1309831
18,190207,1.43171e-2,7.21758e-2
18,190207,1.46562e-2,6.85147e-2
18,190207,1.5038e-2,0.1128859
18,190207,1.44765e-2,7.00301e-2
18,190207,1.51776e-2,0.1128117
18,190207,1.54497e-2,6.87148e-2
18,190207,1.50911e-2,6.78706e-2
18,190207,1.47092e-2,0.108894
18,190207,2.16496e-2,9.83205e-2
18,190207,1.57689e-2,6.75022e-2
18,190207,1.45562e-2,9.84715e-2
18,190207,1.48031e-2,6.30964e-2
18,190207,1.44924e-2,0.1098455
18,190207,1.55139e-2,9.11548e-2
18,190207,2.08143e-2,6.86046e-2
18,190207,1.77727e-2,0.1128084
19,1000,6.69e-5,8.927e-4
19,1000,8.77e-5,6.844e-4
19,1000,4.41e-5,3.984e-4
19,1000,3.87e-5,3.594e-4
19,1000,3.79e-5,3.355e-4
19,1000,2.77e-5,2.749e-4
19,1000,2.52e-5,3.0e-4
19,1000,3.05e-5,2.896e-4
19,1000,2.97e-5,3.036e-4
19,1000,3.27e-5,3.353e-4
19,1000,2.75e-5,4.057e-4
19,1000,5.5e-5,3.226e-4
19,1000,3.21e-5,2.993e-4
19,1000,2.66e-5,2.837e-4
19,1000,2.78e-5,2.795e-4
19,1000,2.54e-5,2.791e-4
19,1000,2.8e-5,3.027e-4
19,1000,2.49e-5,2.614e-4
19,1000,2.5e-5,2.979e-4
19,1000,2.85e-5,2.879e-4
19,1300,4.85e-5,5.345e-4
19,1300,7.32e-5,4.632e-4
19,1300,4.62e-5,3.794e-4
19,1300,5.96e-5,3.764e-4
19,1300,4.7e-5,3.556e-4
19,1300,4.43e-5,3.688e-4
19,1300,3.49e-5,3.712e-4
19,1300,3.86e-5,3.572e-4
19,1300,3.87e-5,3.781e-4
19,1300,4.59e-5,3.323e-4
19,1300,4.37e-5,3.776e-4
19,1300,3.47e-5,3.911e-4
19,1300,4.45e-5,3.412e-4
19,1300,3.9e-5,3.935e-4
19,1300,4.45e-5,4.066e-4
19,1300,4.04e-5,3.685e-4
19,1300,4.31e-5,3.702e-4
19,1300,3.85e-5,3.936e-4
19,1300,3.97e-5,3.729e-4
19,1300,3.82e-5,4.121e-4
19,1690,6.47e-5,9.885e-4
19,1690,1.204e-4,8.556e-4
19,1690,6.85e-5,6.284e-4
19,1690,5.28e-5,5.014e-4
19,1690,6.6e-5,6.405e-4
19,1690,5.41e-5,6.384e-4
19,1690,6.68e-5,6.507e-4
19,1690,6.02e-5,6.243e-4
19,1690,5.4e-5,6.222e-4
19,1690,5.9e-5,6.368e-4
19,1690,6.38e-5,4.845e-4
19,1690,9.17e-5,5.514e-4
19,1690,8.02e-5,4.819e-4
19,1690,7.75e-5,4.888e-4
19,1690,7.82e-5,4.865e-4
19,1690,9.28e-5,4.86e-4
19,1690,8.62e-5,4.962e-4
19,1690,7.69e-5,4.932e-4
19,1690,9.12e-5,4.864e-4
19,1690,6.91e-5,5.172e-4
19,2197,8.28e-5,1.0592e-3
19,2197,1.486e-4,1.0308e-3
19,2197,1.037e-4,1.0441e-3
19,2197,1.082e-4,1.0648e-3
19,2197,1.079e-4,8.359e-4
19,2197,1.95e-4,7.532e-4
19,2197,9.67e-5,7.433e-4
19,2197,8.87e-5,7.431e-4
19,2197,7.83e-5,7.47e-4
19,2197,7.87e-5,7.446e-4
19,2197,8.02e-5,7.47e-4
19,2197,8.07e-5,7.443e-4
19,2197,8.0e-5,7.462e-4
19,2197,8.11e-5,7.991e-4
19,2197,7.76e-5,7.499e-4
19,2197,8.96e-5,8.305e-4
19,2197,7.71e-5,6.962e-4
19,2197,1.017e-4,6.945e-4
19,2197,9.48e-5,6.958e-4
19,2197,7.22e-5,6.463e-4
19,2857,1.639e-4,1.8713e-3
19,2857,1.88e-4,1.6966e-3
19,2857,1.313e-4,1.2101e-3
19,2857,1.249e-4,1.0942e-3
19,2857,1.267e-4,1.0139e-3
19,2857,1.275e-4,1.1599e-3
19,2857,1.169e-4,1.2228e-3
19,2857,1.217e-4,1.1984e-3
19,2857,1.145e-4,1.1333e-3
19,2857,1.131e-4,1.3323e-3
19,2857,1.336e-4,1.5724e-3
19,2857,2.781e-4,2.0268e-3
19,2857,2.234e-4,1.7383e-3
19,2857,1.742e-4,1.0106e-3
19,2857,1.185e-4,9.61e-4
19,2857,8.73e-5,9.26e-4
19,2857,8.98e-5,8.995e-4
19,2857,8.83e-5,8.489e-4
19,2857,1.121e-4,9.402e-4
19,2857,1.28e-4,9.27e-4
19,3715,1.431e-4,1.8223e-3
19,3715,2.7e-4,1.6602e-3
19,3715,3.063e-4,2.7735e-3
19,3715,2.431e-4,2.4632e-3
19,3715,2.185e-4,1.7265e-3
19,3715,1.705e-4,1.5491e-3
19,3715,1.537e-4,1.5977e-3
19,3715,1.58e-4,1.4918e-3
19,3715,2.252e-4,1.2778e-3
19,3715,2.389e-4,1.26e-3
19,3715,2.379e-4,2.2846e-3
19,3715,3.318e-4,2.4657e-3
19,3715,1.906e-4,2.2608e-3
19,3715,2.161e-4,2.2384e-3
19,3715,2.385e-4,2.2682e-3
19,3715,2.769e-4,1.8932e-3
19,3715,2.792e-4,1.4201e-3
19,3715,2.655e-4,2.0671e-3
19,3715,2.195e-4,2.258e-3
19,3715,2.009e-4,2.0506e-3
19,4830,4.525e-4,6.7567e-3
19,4830,6.369e-4,8.8376e-3
19,4830,8.497e-4,7.5389e-3
19,4830,6.428e-4,7.1832e-3
19,4830,4.96e-4,4.3652e-3
19,4830,4.714e-4,3.7565e-3
19,4830,3.257e-4,4.3526e-3
19,4830,2.583e-4,3.5715e-3
19,4830,3.062e-4,3.2441e-3
19,4830,2.15e-4,3.1445e-3
19,4830,3.136e-4,3.8789e-3
19,4830,3.419e-4,3.8226e-3
19,4830,2.373e-4,3.9609e-3
19,4830,3.391e-4,4.1443e-3
19,4830,3.212e-4,4.3281e-3
19,4830,3.192e-4,4.171e-3
19,4830,2.581e-4,3.5006e-3
19,4830,2.963e-4,3.5275e-3
19,4830,3.319e-4,4.4409e-3
19,4830,2.862e-4,3.8655e-3
19,6279,3.251e-4,5.2587e-3
19,6279,4.586e-4,5.9559e-3
19,6279,5.129e-4,5.4646e-3
19,6279,3.739e-4,5.3507e-3
19,6279,4.578e-4,5.7262e-3
19,6279,5.418e-4,4.9884e-3
19,6279,4.252e-4,5.3989e-3
19,6279,4.554e-4,5.6448e-3
19,6279,9.193e-4,1.005e-2
19,6279,5.585e-4,1.09031e-2
19,6279,1.1965e-3,1.05325e-2
19,6279,9.0e-4,8.5221e-3
19,6279,6.133e-4,6.3973e-3
19,6279,5.68e-4,4.911e-3
19,6279,5.04e-4,5.7513e-3
19,6279,4.264e-4,5.306e-3
19,6279,4.823e-4,5.3382e-3
19,6279,6.237e-4,5.7294e-3
19,6279,3.885e-4,5.4524e-3
19,6279,4.801e-4,5.3895e-3
19,8163,6.463e-4,7.2544e-3
19,8163,6.241e-4,8.4811e-3
19,8163,1.2973e-3,7.838e-3
19,8163,8.981e-4,7.9897e-3
19,8163,9.484e-4,7.351e-3
19,8163,7.832e-4,7.8907e-3
19,8163,8.845e-4,7.1158e-3
19,8163,9.001e-4,7.8973e-3
19,8163,9.565e-4,8.8004e-3
19,8163,8.807e-4,7.6747e-3
19,8163,8.728e-4,7.2651e-3
19,8163,1.0769e-3,7.6032e-3
19,8163,8.679e-4,6.7985e-3
19,8163,1.1103e-3,7.7793e-3
19,8163,8.136e-4,7.0989e-3
19,8163,1.0292e-3,7.8427e-3
19,8163,8.905e-4,7.3663e-3
19,8163,1.0619e-3,7.4653e-3
19,8163,7.355e-4,7.5678e-3
19,8163,8.241e-4,7.4045e-3
19,10612,8.559e-4,1.16499e-2
19,10612,9.34e-4,1.05242e-2
19,10612,1.0382e-3,1.00637e-2
19,10612,1.0611e-3,1.03294e-2
19,10612,9.282e-4,9.5931e-3
19,10612,1.0656e-3,9.8202e-3
19,10612,9.306e-4,1.06551e-2
19,10612,9.672e-4,1.03303e-2
19,10612,1.0785e-3,9.7511e-3
19,10612,9.959e-4,1.04866e-2
19,10612,9.65e-4,1.0114e-2
19,10612,9.24e-4,9.8252e-3
19,10612,1.0218e-3,1.11018e-2
19,10612,9.877e-4,1.05677e-2
19,10612,1.0857e-3,9.7337e-3
19,10612,1.1909e-3,1.01115e-2
19,10612,1.0533e-3,1.03901e-2
19,10612,9.354e-4,1.06713e-2
19,10612,1.0093e-3,1.05206e-2
19,10612,9.793e-4,1.03747e-2
19,13796,1.4066e-3,1.3473e-2
19,13796,1.3463e-3,1.36262e-2
19,13796,1.4507e-3,1.34024e-2
19,13796,1.457e-3,1.37043e-2
19,13796,1.619e-3,1.32607e-2
19,13796,1.6182e-3,1.33232e-2
19,13796,1.3982e-3,1.29826e-2
19,13796,1.4593e-3,1.35096e-2
19,13796,1.3998e-3,2.93063e-2
19,13796,2.3468e-3,2.12898e-2
19,13796,1.6075e-3,2.04771e-2
19,13796,2.5655e-3,2.86609e-2
19,13796,2.1851e-3,1.75791e-2
19,13796,1.3578e-3,1.35983e-2
19,13796,1.406e-3,1.38064e-2
19,13796,1.4636e-3,2.25492e-2
19,13796,2.4121e-3,2.38487e-2
19,13796,1.6006e-3,1.38602e-2
19,13796,1.5649e-3,1.68597e-2
19,13796,2.5763e-3,2.72251e-2
19,17935,2.5757e-3,1.85558e-2
19,17935,2.4496e-3,1.8516e-2
19,17935,2.2997e-3,1.77794e-2
19,17935,2.0711e-3,1.8204e-2
19,17935,2.12e-3,1.82617e-2
19,17935,2.2591e-3,1.82264e-2
19,17935,2.3343e-3,3.56222e-2
19,17935,2.8454e-3,2.04907e-2
19,17935,2.0818e-3,1.73307e-2
19,17935,2.197e-3,1.89067e-2
19,17935,2.2657e-3,1.75019e-2
19,17935,2.0211e-3,1.73479e-2
19,17935,1.9377e-3,1.73847e-2
19,17935,2.1443e-3,1.7061e-2
19,17935,2.0444e-3,1.75901e-2
19,17935,2.2807e-3,1.70805e-2
19,17935,2.3433e-3,1.71394e-2
19,17935,2.073e-3,1.76001e-2
19,17935,2.3237e-3,1.78172e-2
19,17935,2.1088e-3,1.87904e-2
19,23316,2.3935e-3,2.21347e-2
19,23316,2.8291e-3,2.32151e-2
19,23316,3.4644e-3,4.38262e-2
19,23316,2.195e-3,2.27952e-2
19,23316,2.6487e-3,2.33829e-2
19,23316,2.3694e-3,2.36678e-2
19,23316,2.3244e-3,2.29771e-2
19,23316,2.311e-3,2.33313e-2
19,23316,2.4007e-3,2.34523e-2
19,23316,2.244e-3,2.34523e-2
19,23316,2.5324e-3,3.42536e-2
19,23316,2.2325e-3,4.46819e-2
19,23316,2.783e-3,2.33041e-2
19,23316,3.2909e-3,4.67904e-2
19,23316,2.5936e-3,2.26753e-2
19,23316,2.0654e-3,2.28827e-2
19,23316,2.4132e-3,2.3628e-2
19,23316,2.2326e-3,2.25352e-2
19,23316,2.536e-3,2.29583e-2
19,23316,2.2396e-3,2.28178e-2
19,30311,3.4033e-3,2.95327e-2
19,30311,2.8302e-3,2.8882e-2
19,30311,3.0958e-3,3.06778e-2
19,30311,2.897e-3,3.5722e-2
19,30311,5.4368e-3,4.58785e-2
19,30311,2.8872e-3,3.45653e-2
19,30311,5.9867e-3,4.52988e-2
19,30311,4.4277e-3,5.30895e-2
19,30311,3.0228e-3,2.90532e-2
19,30311,3.5938e-3,5.45055e-2
19,30311,2.8402e-3,2.95668e-2
19,30311,3.483e-3,3.06305e-2
19,30311,6.2896e-3,3.05296e-2
19,30311,2.8561e-3,3.03669e-2
19,30311,3.2329e-3,3.02857e-2
19,30311,3.3094e-3,4.5159e-2
19,30311,5.4941e-3,3.5391e-2
19,30311,2.9981e-3,2.99374e-2
19,30311,3.0878e-3,5.33725e-2
19,30311,3.2268e-3,2.91181e-2
19,39405,4.049e-3,6.56076e-2
19,39405,4.3096e-3,7.4624e-2
19,39405,4.5379e-3,3.94812e-2
19,39405,4.4101e-3,3.77991e-2
19,39405,4.0732e-3,6.57872e-2
19,39405,4.234e-3,3.83441e-2
19,39405,4.261e-3,3.96981e-2
19,39405,4.1028e-3,4.0539e-2
19,39405,6.3017e-3,3.81483e-2
19,39405,4.3005e-3,3.81181e-2
19,39405,4.7069e-3,3.90341e-2
19,39405,4.0786e-3,3.89608e-2
19,39405,4.2155e-3,3.86858e-2
19,39405,4.3108e-3,3.86765e-2
19,39405,4.1701e-3,3.87926e-2
19,39405,4.3619e-3,3.90342e-2
19,39405,4.1539e-3,3.90466e-2
19,39405,4.1957e-3,3.8516e-2
19,39405,4.1433e-3,3.92178e-2
19,39405,4.5385e-3,3.86526e-2
19,51227,5.6766e-3,5.50167e-2
19,51227,7.6706e-3,5.82779e-2
19,51227,5.6874e-3,5.93541e-2
19,51227,1.16374e-2,6.07089e-2
19,51227,5.8612e-3,4.92647e-2
19,51227,5.6638e-3,4.91408e-2
19,51227,5.6702e-3,5.29839e-2
19,51227,5.8289e-3,7.57995e-2
19,51227,5.7819e-3,6.85039e-2
19,51227,7.5091e-3,6.38265e-2
19,51227,5.741e-3,8.14439e-2
19,51227,6.7543e-3,4.88872e-2
19,51227,5.6755e-3,4.73027e-2
19,51227,5.7561e-3,7.45482e-2
19,51227,5.559e-3,4.81038e-2
19,51227,5.6301e-3,4.81046e-2
19,51227,5.5526e-3,6.52986e-2
19,51227,1.14426e-2,7.27609e-2
19,51227,9.2233e-3,5.29881e-2
19,51227,6.0945e-3,6.03079e-2
19,66596,7.3943e-3,9.06906e-2
19,66596,7.6707e-3,8.49024e-2
19,66596,6.967e-3,8.56933e-2
19,66596,7.2761e-3,9.06043e-2
19,66596,7.5936e-3,7.95446e-2
19,66596,8.0146e-3,8.79805e-2
19,66596,8.5075e-3,6.54956e-2
19,66596,6.5324e-3,7.72903e-2
19,66596,1.3283e-2,7.86713e-2
19,66596,1.30532e-2,6.97402e-2
19,66596,6.8799e-3,9.01396e-2
19,66596,7.0377e-3,6.22178e-2
19,66596,6.9808e-3,8.69965e-2
19,66596,6.7223e-3,6.21693e-2
19,66596,6.7385e-3,6.17192e-2
19,66596,6.8679e-3,7.30908e-2
19,66596,6.4656e-3,9.14282e-2
19,66596,6.5369e-3,6.14392e-2
19,66596,8.5712e-3,7.48894e-2
