seed,n,eph,per
16,16900,9.27824e-2,3.3704796
16,16900,0.1522372,3.8970811
16,16900,0.15434,3.8857121
16,16900,0.156244,4.1506815
16,16900,0.1223523,3.7354222
17,16900,0.1233678,3.4455288
17,16900,0.1323555,3.5929851
17,16900,0.1192367,3.7539848
17,16900,0.1333108,3.3092849
17,16900,0.1241494,3.3916475
17,16900,9.44776e-2,3.3943174
17,16900,0.1574018,4.2541699
17,16900,9.50755e-2,3.614809
17,16900,0.1186273,3.6440643
17,16900,9.70926e-2,3.2720019
18,16900,0.1680088,3.9035641
18,16900,9.8131e-2,3.6107421
18,16900,0.1412398,3.4087247
18,16900,0.1360047,3.659972
18,16900,9.33804e-2,3.6439482
18,16900,9.40291e-2,3.5282734
18,16900,0.1301056,3.2030235
18,16900,9.20725e-2,3.8933059
18,16900,8.8597e-2,3.3559242
18,16900,8.75857e-2,3.7879451
19,16900,9.10254e-2,3.3017259
19,16900,0.146212,3.451062
19,16900,0.1325897,3.5544283
19,16900,0.1733576,3.5309992
19,16900,0.1459532,3.4482766
19,16900,0.1328511,3.5286697
19,16900,0.1680851,3.4001648
19,16900,0.1426339,3.5507003
19,16900,0.132115,3.4476884
19,16900,0.1436193,3.3646433
20,16900,0.1662347,4.1900022
20,16900,9.28698e-2,3.5471286
20,16900,0.1641985,4.0595593
20,16900,0.1232195,3.7731692
20,16900,9.88532e-2,3.6812013
20,16900,0.1202841,3.592409
20,16900,0.1225286,3.7258089
20,16900,9.49988e-2,3.9698055
20,16900,0.1244204,3.9120419
20,16900,9.76834e-2,3.5519968
21,16900,0.1220877,3.6335567
21,16900,0.1337339,3.2874235
21,16900,8.99046e-2,3.3155452
21,16900,0.1394613,3.938539
21,16900,9.43257e-2,3.7097305
21,16900,0.1479302,3.6125085
21,16900,9.28418e-2,3.7537758
21,16900,9.5083e-2,3.8389304
21,16900,0.1197611,3.6925117
21,16900,0.1348422,3.7740003
22,16900,0.1178103,3.8267567
22,16900,9.67766e-2,3.6224497
22,16900,0.1435031,4.0025755
22,16900,0.1312206,3.482767
22,16900,0.1287492,3.3427225
22,16900,0.1656563,4.0802286
22,16900,0.1242203,3.5212955
22,16900,0.1097594,3.2798981
22,16900,0.1390488,4.0257095
22,16900,0.1190764,3.373268
23,16900,0.1244568,3.9712651
23,16900,0.1381052,3.700855
23,16900,0.1377569,3.5821712
23,16900,0.1011381,4.3515167
23,16900,0.1203872,3.4885056
23,16900,0.1321775,4.1404961
23,16900,0.1466125,4.4441714
23,16900,9.34218e-2,3.7395425
23,16900,0.1195855,3.639372
23,16900,0.1193005,4.1949096
24,16900,0.122417,3.3755293
24,16900,8.87515e-2,3.2412408
24,16900,0.1709215,3.5648645
24,16900,9.51269e-2,3.5945469
24,16900,8.83638e-2,3.5282762
24,16900,0.1271041,3.7162733
24,16900,8.99206e-2,3.807633
24,16900,8.91522e-2,3.9016294
24,16900,0.1017084,3.6990764
24,16900,0.1511181,3.7957065
25,16900,0.1832973,4.1446367
25,16900,9.34273e-2,3.6996199
25,16900,9.34743e-2,3.710321
25,16900,9.61841e-2,3.8202422
25,16900,0.1360425,4.06533
25,16900,0.1418249,3.730998
25,16900,9.26426e-2,3.3847422
25,16900,9.25907e-2,3.9060624
25,16900,9.73318e-2,3.6165788
25,16900,9.69459e-2,3.8640979
26,16900,0.1106189,3.3371228
26,16900,0.1168903,3.5123363
26,16900,0.1487637,3.7483598
26,16900,9.47177e-2,3.6943982
26,16900,0.100484,3.5405492
26,16900,0.1445705,3.8447059
26,16900,9.69541e-2,3.6168636
26,16900,9.91848e-2,3.6859765
26,16900,8.96626e-2,3.5632925
26,16900,0.1270581,3.538293
27,16900,0.1072012,3.686977
27,16900,0.1043569,3.3936141
27,16900,9.57883e-2,3.6326842
27,16900,9.18747e-2,3.5763825
27,16900,9.73123e-2,3.4796955
27,16900,0.1498278,3.718114
27,16900,9.00458e-2,3.5919661
27,16900,0.1184383,3.6756611
27,16900,9.41947e-2,3.5205996
27,16900,0.1098564,3.4177882
28,16900,0.1264959,4.0483765
28,16900,9.07791e-2,3.4335664
28,16900,9.47357e-2,4.0931331
28,16900,0.1195858,3.6143165
28,16900,9.23757e-2,3.7679284
28,16900,0.1426493,3.9810196
28,16900,9.14049e-2,4.1882604
28,16900,9.20074e-2,3.3243064
28,16900,0.1671885,4.0062025
28,16900,0.1267042,3.8363587
29,16900,0.1164892,3.1950992
29,16900,0.1215842,3.739932
29,16900,0.1028479,3.3222831
29,16900,0.1389292,3.4370814
29,16900,0.1236031,3.4489735
29,16900,8.73711e-2,3.4291538
29,16900,8.83101e-2,3.3182755
29,16900,0.1090426,3.4033904
29,16900,0.12007,3.5677422
29,16900,8.85364e-2,3.6574578
0,21970,0.1453641,4.2415101
0,21970,0.1185775,5.0409663
0,21970,0.1868214,4.5108744
0,21970,0.1242419,4.2438818
0,21970,0.2062016,4.6583604
0,21970,0.1813678,4.5471377
0,21970,0.2210104,4.6019945
0,21970,0.2203281,4.5171657
0,21970,0.1784786,4.9652159
0,21970,0.1794431,4.8188147
1,21970,0.2267558,4.6440506
1,21970,0.1902165,5.2016756
1,21970,0.2525386,4.8945611
1,21970,0.2738182,4.565402
1,21970,0.2468496,4.7408725
1,21970,0.251603,4.9260908
1,21970,0.1954424,4.8763009
1,21970,0.1794752,4.7320313
1,21970,0.1972027,4.8535909
1,21970,0.2031188,5.0306636
2,21970,0.2275234,4.816279
2,21970,0.222399,4.8205314
2,21970,0.1904275,4.845628
2,21970,0.212183,4.7821149
2,21970,0.2309846,5.0623196
2,21970,0.2046058,4.7839003
2,21970,0.2146955,6.1020064
2,21970,0.2911096,6.3521029
2,21970,0.2710647,5.0831667
2,21970,0.2469477,4.8595294
3,21970,0.3257744,5.9542104
3,21970,0.1567758,4.7920277
3,21970,0.1425071,5.0176276
3,21970,0.2176191,5.5852642
3,21970,0.1286492,4.9405843
3,21970,0.2037874,5.7115386
3,21970,0.1263309,4.8551801
3,21970,0.1264932,5.0320519
3,21970,0.3196555,5.6463581
3,21970,0.1261907,4.6037665
4,21970,0.1491575,5.018296
4,21970,0.1719812,5.1428666
4,21970,0.1278667,4.6066055
4,21970,0.1235604,4.8696105
4,21970,0.1357181,5.0241844
4,21970,0.1542691,4.7122607
4,21970,0.1561423,4.6138324
4,21970,0.1276857,4.935292
4,21970,0.21834,5.0914343
4,21970,0.2330052,5.1084578
5,21970,0.2688948,4.867122
5,21970,0.2498852,5.0112564
5,21970,0.2487954,4.9732015
5,21970,0.2288862,5.0852078
5,21970,0.2134047,5.2444949
5,21970,0.1798109,5.1807591
5,21970,0.2415814,5.0268085
5,21970,0.2154282,5.0899929
5,21970,0.1935584,5.022897
5,21970,0.2567121,5.0637481
6,21970,0.2134305,5.6396739
6,21970,0.1587085,4.7096612
6,21970,0.1216856,5.0984991
6,21970,0.121858,5.1630046
6,21970,0.1501641,4.8065564
6,21970,0.1496836,4.8220941
6,21970,0.1233231,5.0390284
6,21970,0.129252,5.093764
6,21970,0.1532762,5.0111701
6,21970,0.1470019,4.9670661
7,21970,0.1243477,4.9240036
7,21970,0.142314,4.3402198
7,21970,0.116817,5.1466655
7,21970,0.1595404,4.4935717
7,21970,0.1524643,4.9905813
7,21970,0.1382938,4.8908666
7,21970,0.1282349,4.0576931
7,21970,0.2106501,4.7937015
7,21970,0.2262779,4.7139745
7,21970,0.2111899,4.886359
8,21970,0.2127772,5.900112
8,21970,0.1587474,5.0762499
8,21970,0.1237161,4.7761604
8,21970,0.1633218,5.353756
8,21970,0.1841002,5.4522508
8,21970,0.179945,4.7634492
8,21970,0.1909967,5.2477829
8,21970,0.2118569,4.8976018
8,21970,0.2603027,5.2848922
8,21970,0.2901106,5.3157858
9,21970,0.2030182,4.6891583
9,21970,0.2347884,5.0037046
9,21970,0.2081057,4.7694021
9,21970,0.2594439,5.0036795
9,21970,0.2056774,4.9527282
9,21970,0.1913221,4.9045494
9,21970,0.1903777,4.978376
9,21970,0.2451325,5.0620355
9,21970,0.235623,5.0821551
9,21970,0.2053868,4.9637827
10,21970,0.2235081,4.838239
10,21970,0.2287581,5.6040189
10,21970,0.1792775,4.5391604
10,21970,0.1982885,5.2621009
10,21970,0.1746919,4.3630312
10,21970,0.1810508,5.4901582
10,21970,0.1264321,4.6712811
10,21970,0.2284306,5.4417273
10,21970,0.1333855,4.3339012
10,21970,0.1948961,5.2220853
11,21970,0.1289574,4.4643381
11,21970,0.1474145,4.9286059
11,21970,0.1594823,5.1215254
11,21970,0.1845009,4.4256795
11,21970,0.1887648,4.7517654
11,21970,0.2189185,4.9125001
11,21970,0.2053142,4.8470957
11,21970,0.1856933,4.9033221
11,21970,0.1833525,4.9493106
11,21970,0.1733707,4.568362
12,21970,0.2296373,4.7421996
12,21970,0.197286,4.9904764
12,21970,0.2270718,4.8752045
12,21970,0.1819498,5.0041784
12,21970,0.2051797,4.8209682
12,21970,0.2166091,4.9272293
12,21970,0.2661382,4.9661761
12,21970,0.1814966,4.7522336
12,21970,0.2571367,4.8201212
12,21970,0.2431038,5.0349027
13,21970,0.2144018,5.5723992
13,21970,0.1280136,5.0372292
13,21970,0.1489213,4.6945879
13,21970,0.1809543,4.8096946
13,21970,0.1504555,4.810885
13,21970,0.1284987,5.41823
13,21970,0.1268169,4.6987219
13,21970,0.1449945,4.4767944
13,21970,0.1928459,5.0655848
13,21970,0.1506698,4.5809715
14,21970,0.12936,5.3453482
14,21970,0.1325264,5.0303293
14,21970,0.1504862,4.6647025
14,21970,0.1766104,5.8729109
14,21970,0.2348839,4.853138
14,21970,0.2735252,5.1405355
14,21970,0.2331728,4.8471586
14,21970,0.2319998,5.032683
14,21970,0.2197227,4.9343446
14,21970,0.2102763,5.0953931
15,21970,0.1817235,5.1028438
15,21970,0.2094221,5.1352392
15,21970,0.1293585,5.2699924
15,21970,0.1234601,4.7587151
15,21970,0.1666362,5.0608285
15,21970,0.135058,4.4682924
15,21970,0.1795708,4.8455612
15,21970,0.2181162,5.2728287
15,21970,0.1301441,4.8342378
15,21970,0.1463722,4.9199246
16,21970,0.1254856,5.1675509
16,21970,0.2108242,5.5600532
16,21970,0.1794,5.0798886
16,21970,0.1253281,5.2761686
16,21970,0.1566338,5.1891451
16,21970,0.1602387,4.9971509
16,21970,0.183369,5.0542474
16,21970,0.2752801,5.7502755
16,21970,0.1252335,4.701388
16,21970,0.1242152,4.8332638
17,21970,0.213433,5.1051915
17,21970,0.1399413,4.9999948
17,21970,0.1182682,4.5221236
17,21970,0.1318733,5.1579138
17,21970,0.164986,4.8588103
17,21970,0.1192745,4.7360887
17,21970,0.1203531,4.618553
17,21970,0.1523413,4.5509134
17,21970,0.182697,4.8881679
17,21970,0.1952384,4.5904282
18,21970,0.1896107,5.6678393
18,21970,0.148356,4.8704655
18,21970,0.1714264,4.7068185
18,21970,0.1494069,5.0443878
18,21970,0.242722,5.6691437
18,21970,0.1505694,4.9461865
18,21970,0.1346883,4.7295775
18,21970,0.158191,5.0793456
18,21970,0.2173751,5.7919036
18,21970,0.15533,5.0615339
19,21970,0.1484818,4.6602741
19,21970,0.1991699,4.7092533
19,21970,0.2774055,5.3275234
19,21970,0.1537348,5.0770052
19,21970,0.1251725,4.8729483
19,21970,0.2141007,5.0360318
19,21970,0.198562,5.2161871
19,21970,0.2110386,5.1182958
19,21970,0.2423758,5.0210073
19,21970,0.2083404,5.1005227
20,21970,0.2643769,5.1588775
20,21970,0.2210266,4.9716845
20,21970,0.1914317,4.908921
20,21970,0.1898837,4.7662257
20,21970,0.2226689,4.9810981
20,21970,0.2311051,5.1032776
20,21970,0.2209478,4.8154583
20,21970,0.2048675,4.8407064
20,21970,0.2227715,4.8864847
20,21970,0.1900821,4.8906812
21,21970,0.2049777,5.6014259
21,21970,0.1276453,5.2963047
21,21970,0.1806666,4.8064876
21,21970,0.1778005,5.1217161
21,21970,0.1214692,4.8747176
21,21970,0.2462447,5.2372108
21,21970,0.25277,5.5890862
21,21970,0.1532773,4.97451
21,21970,0.1227346,4.9869161
21,21970,0.1580837,4.7761895
22,21970,0.1535745,5.29493
22,21970,0.211343,5.4689365
22,21970,0.1533412,4.8213471
22,21970,0.1582223,5.2319411
22,21970,0.2152208,5.7010697
22,21970,0.1338075,5.0599183
22,21970,0.1306406,4.6732998
22,21970,0.2207136,5.7745445
22,21970,0.1421798,5.1607684
22,21970,0.1299147,4.6669778
23,21970,0.2269827,5.672675
23,21970,0.1588034,4.797437
23,21970,0.1365276,5.7751338
23,21970,0.1656703,4.7353654
23,21970,0.160291,5.2784918
23,21970,0.2271499,5.8586957
23,21970,0.1357046,4.7650089
23,21970,0.1599728,5.8885946
23,21970,0.1749956,4.8965047
23,21970,0.1586271,5.3432692
24,21970,0.1197755,4.8743623
24,21970,0.1368141,5.2737588
24,21970,0.1608164,5.3325869
24,21970,0.151059,4.5671797
24,21970,0.1524111,5.2846307
24,21970,0.1189181,4.5641399
24,21970,0.2238969,4.9894618
24,21970,0.2218921,5.3435246
24,21970,0.1852267,5.2120872
24,21970,0.1216343,4.5633321
25,21970,0.141798,5.2748934
25,21970,0.1260181,4.8525295
25,21970,0.2356591,5.291189
25,21970,0.2157753,5.1377824
25,21970,0.2176376,5.1934047
25,21970,0.2766295,5.5186577
25,21970,0.2342422,5.1818421
25,21970,0.2219908,5.3438146
25,21970,0.1963555,5.4561903
25,21970,0.2463541,5.1787407
26,21970,0.2130525,4.9350756
26,21970,0.2192607,4.9912578
26,21970,0.2433423,4.9027026
26,21970,0.1862059,4.8072014
26,21970,0.2257831,4.7847949
26,21970,0.2376641,4.7266715
26,21970,0.2327463,4.8404232
26,21970,0.2003402,4.9698201
26,21970,0.2089507,4.9065468
26,21970,0.2070997,4.7776105
27,21970,0.2190496,4.8041406
27,21970,0.1771237,5.0559123
27,21970,0.1930709,4.8510801
27,21970,0.2369707,5.0840852
27,21970,0.1993741,4.6800481
27,21970,0.2031153,4.8572799
27,21970,0.2065701,4.9059987
27,21970,0.2311836,4.8485098
27,21970,0.2196603,5.0046475
27,21970,0.2065033,4.8206928
28,21970,0.1913523,5.6495992
28,21970,0.124368,4.6729682
28,21970,0.2315799,5.3960456
28,21970,0.1206595,4.6536502
28,21970,0.1876629,5.4159739
28,21970,0.1227656,4.5865217
28,21970,0.2166514,5.6001817
28,21970,0.125592,4.6046662
28,21970,0.2193083,5.5960829
28,21970,0.1577822,4.5860728
29,21970,0.1889268,4.8033045
29,21970,0.2185228,5.1020514
29,21970,0.2202644,4.7677813
29,21970,0.1847147,4.8543243
29,21970,0.2391671,4.9796971
29,21970,0.2110148,4.754315
29,21970,0.2230984,4.8035613
29,21970,0.2383838,4.6796583
29,21970,0.2400624,4.8331332
29,21970,0.210153,4.6976646
0,28561,0.2960437,7.0289781
0,28561,0.1715432,6.2846248
1,28561,0.2661365,7.4367484
1,28561,0.2287646,6.1011511
2,28561,0.1764707,7.0720762
2,28561,0.2333526,6.3939303
3,28561,0.2960181,7.5783836
3,28561,0.2274056,6.9623658
4,28561,0.211692,6.4657946
4,28561,0.2791778,7.4383539
5,28561,0.2083994,6.4563216
5,28561,0.2149055,6.7144416
6,28561,0.1758288,7.9864205
6,28561,0.2168345,7.7772379
7,28561,0.1756317,7.3486384
7,28561,0.2205608,6.6646128
8,28561,0.3229115,7.1278254
8,28561,0.1685052,6.7652895
9,28561,0.1891992,6.0799631
9,28561,0.2397735,6.9841473
10,28561,0.2072157,5.891551
10,28561,0.2798597,6.9931578
11,28561,0.1936455,7.10078
11,28561,0.2216284,6.017601
12,28561,0.1819039,6.9602315
12,28561,0.2047413,7.2926287
13,28561,0.2408251,7.0866618
13,28561,0.1747012,6.386685
14,28561,0.1919178,6.5743921
14,28561,0.250854,7.1667914
0,37130,0.3050933,8.5299957
0,37130,0.363408,8.3502342
1,37130,0.4141286,9.6224614
1,37130,0.2915787,10.3205205
2,37130,0.2601652,8.2221767
2,37130,0.2445317,9.2256993
3,37130,0.2581537,8.6872478
3,37130,0.383173,9.9341048
4,37130,0.2213036,8.7304932
4,37130,0.2207932,8.7194221
5,37130,0.2616163,9.970289
5,37130,0.2806281,9.3895842
6,37130,0.2594105,9.1402037
6,37130,0.2271414,10.381045
7,37130,0.2506898,7.9954592
7,37130,0.4127409,9.5710721
8,37130,0.3029047,9.9575731
8,37130,0.2538875,8.7293127
9,37130,0.2538375,8.1611364
9,37130,0.2519402,10.1218738
10,37130,0.3387546,9.0332919
10,37130,0.254525,9.8724696
11,37130,0.2327119,9.7518041
11,37130,0.2262139,9.3510338
12,37130,0.2659299,9.6597769
12,37130,0.2815068,9.1242116
13,37130,0.5146612,9.3293413
13,37130,0.3640888,9.8448011
14,37130,0.2326162,8.6553715
14,37130,0.250153,9.350495
0,48269,0.3400271,12.5570285
0,48269,0.3414484,12.1494545
1,48269,0.4051986,14.7278149
1,48269,0.363356,14.5709563
2,48269,0.3288923,12.5192488
2,48269,0.330742,11.8951858
3,48269,0.412901,12.4943721
3,48269,0.3528147,11.2016975
4,48269,0.3630878,12.5478753
4,48269,0.3588626,12.6913663
5,48269,0.358868,13.9322034
5,48269,0.3951547,11.5863143
6,48269,0.3509597,12.2965454
6,48269,0.3756905,12.8388521
7,48269,0.3957837,13.0316291
7,48269,0.3642816,11.3582768
8,48269,0.6529089,12.0403664
8,48269,0.5132773,12.0410168
9,48269,0.5177441,11.9585786
9,48269,0.5553165,13.2494429
10,48269,0.3112392,12.0185114
10,48269,0.3245467,12.8602656
11,48269,0.3136791,12.2138552
11,48269,0.526781,12.4717773
12,48269,0.5149113,13.399116
12,48269,0.3413667,12.2366134
13,48269,0.3051398,13.3879119
13,48269,0.354565,12.7881613
14,48269,0.3542567,11.3814561
14,48269,0.3428731,12.8254665
0,62750,0.6892566,16.2180854
0,62750,0.6518954,16.1443065
1,62750,0.4567664,19.4272614
1,62750,0.4964413,17.9872851
2,62750,0.4905075,15.4084213
2,62750,0.4421668,16.5423798
3,62750,0.4528657,17.1769475
3,62750,0.915954,17.735664
4,62750,0.4599166,16.0658967
4,62750,0.429236,18.6349212
5,62750,0.4716211,15.8016532
5,62750,0.4647989,17.5653489
6,62750,0.4811261,17.4315099
6,62750,0.4685823,16.1072209
7,62750,0.4691156,15.6781089
7,62750,0.7854346,18.4638203
8,62750,0.4524378,16.5056207
8,62750,0.5096209,15.7452219
9,62750,0.5335485,16.211366
9,62750,0.5533972,18.6226716
10,62750,0.468972,16.3170536
10,62750,0.4663547,16.7609852
11,62750,0.495141,16.9040212
11,62750,0.4626711,15.5755468
12,62750,0.4582592,17.768306
12,62750,0.447848,17.217659
13,62750,0.6789763,16.8470045
13,62750,0.5390923,16.4797743
14,62750,0.4459216,15.2707637
14,62750,0.7855951,16.8287099
0,81575,0.5761626,23.6737311
0,81575,0.6644443,21.5456045
1,81575,0.7154324,22.9566897
1,81575,1.1119083,25.3918269
2,81575,0.577706,21.8100729
2,81575,0.6405922,23.078959
3,81575,0.6369275,22.9409554
3,81575,0.680345,22.4846942
4,81575,1.012995,23.6198492
4,81575,0.623544,21.7759414
5,81575,0.7004278,21.8662355
5,81575,1.0633418,23.9612621
6,81575,0.5550153,23.2677442
6,81575,0.6520941,22.4837077
7,81575,0.6761944,20.0399195
7,81575,0.6359535,23.6831345
8,81575,0.6834674,23.089568
8,81575,0.6781511,21.930583
9,81575,1.1258662,23.6839586
9,81575,0.6817039,25.2984345
10,81575,0.6381002,20.3649002
10,81575,0.6936173,23.190418
11,81575,0.6539367,22.2636453
11,81575,0.6800249,23.183206
12,81575,1.1264573,25.8565861
12,81575,0.6680962,23.2668385
13,81575,0.6900826,24.468159
13,81575,0.6825201,21.2232607
14,81575,0.5640068,22.5141221
14,81575,0.6167974,23.1840957
0,106048,1.3120056,32.0260872
0,106048,0.8797893,36.0899584
1,106048,0.9247857,30.2054258
1,106048,0.8825754,31.3013258
2,106048,1.2982841,32.5688055
2,106048,0.9188128,31.3719264
3,106048,0.9390181,29.5555618
3,106048,1.3468964,33.7914261
4,106048,0.8625693,27.4696127
4,106048,0.8327123,30.4584436
5,106048,0.8988927,31.90917
5,106048,0.9898922,31.6545292
6,106048,0.8575682,30.7885471
6,106048,1.3360377,32.1281891
7,106048,0.8952254,29.4576027
7,106048,1.5208459,32.01421
8,106048,0.9941081,33.4964517
8,106048,0.8496434,32.6587731
9,106048,0.9249439,31.0970355
9,106048,1.4503056,31.7125545
10,106048,0.8193916,29.9706939
10,106048,1.4849007,30.0914687
11,106048,1.1451345,32.9550335
11,106048,1.310022,35.0862055
12,106048,0.9805502,31.9068094
12,106048,1.6135559,35.1796872
13,106048,1.5659883,33.504847
13,106048,0.8819646,31.6998654
14,106048,0.830362,32.6608807
14,106048,0.9340795,28.391291
0,137863,1.3134503,45.7335834
0,137863,1.3308173,38.631517
1,137863,1.1871462,40.5737964
1,137863,1.1903652,44.6475189
2,137863,1.2776453,42.1876528
2,137863,1.2746024,42.3751094
3,137863,1.2555226,38.4770017
3,137863,2.1302928,44.3468311
4,137863,1.2521559,41.5080464
4,137863,1.2038184,43.3551225
5,137863,1.2040312,42.2371757
5,137863,1.2246929,39.9439491
6,137863,1.3059151,43.0475024
6,137863,1.2453161,41.3023462
7,137863,1.1952172,41.1778883
7,137863,1.1610026,43.4729126
8,137863,1.1550242,39.9512575
8,137863,1.7876318,44.3705347
9,137863,1.1670407,40.6406227
9,137863,1.2810934,42.6119337
10,137863,1.201692,44.697238
10,137863,1.2442458,41.3924862
11,137863,1.3547509,42.3097462
11,137863,1.1961745,46.3909861
12,137863,1.3818211,40.378447
12,137863,1.3559276,45.9012908
13,137863,1.1852932,42.8013592
13,137863,1.1570533,42.0153991
14,137863,1.2398405,43.5970248
14,137863,1.2577975,44.7370523
0,179222,1.6267808,59.2758083
0,179222,1.6045593,55.4026326
1,179222,2.616527,57.1551992
1,179222,1.7740186,58.3193599
2,179222,2.2678885,55.0792298
2,179222,1.6435741,61.636668
3,179222,1.7923066,54.424769
3,179222,1.520359,57.6308513
4,179222,1.7771204,55.413395
4,179222,2.5508993,61.8309326
5,179222,1.788564,53.5446417
5,179222,1.6996514,52.8453883
6,179222,3.0782131,65.5734784
6,179222,1.8320298,55.6294566
7,179222,1.6106373,55.8065381
7,179222,1.7935766,56.6310437
8,179222,1.796222,62.5509846
8,179222,1.6783591,52.7904423
9,179222,1.7808462,59.8335049
9,179222,1.8513543,55.6320051
10,179222,1.9671318,58.8749022
10,179222,3.257079,62.2225829
11,179222,1.6578588,58.8901736
11,179222,2.7796912,60.0015345
12,179222,1.7553044,64.9769294
12,179222,1.7066057,54.8102236
