seed,n,time
19,4084,18.4877152
19,4084,17.3416271
20,4084,11.140831
20,4084,10.7828723
20,4084,11.2548641
20,4084,11.0572997
20,4084,10.6982053
20,4084,10.9336357
20,4084,10.9796683
20,4084,11.6269846
20,4084,10.6645418
20,4084,11.0463345
21,4084,13.0188275
21,4084,12.1654764
21,4084,12.6935597
21,4084,12.1801234
21,4084,12.3361321
21,4084,11.9003346
21,4084,12.1953586
21,4084,12.704237
21,4084,11.4173495
21,4084,11.922921
22,4084,8.6458363
22,4084,8.8259503
22,4084,8.8105883
22,4084,8.4715415
22,4084,8.9127778
22,4084,8.6376077
22,4084,9.4356747
22,4084,8.3622024
22,4084,9.0808279
22,4084,8.5244197
23,4084,51.6178116
23,4084,51.6404441
23,4084,51.3179156
23,4084,50.369184
23,4084,51.5797755
23,4084,51.5083493
23,4084,52.3509966
23,4084,50.8176718
23,4084,51.1105138
23,4084,50.0341374
24,4084,14.4369243
24,4084,14.0929978
24,4084,14.0553978
24,4084,14.6394645
24,4084,14.6586485
24,4084,14.3397665
24,4084,14.162772
24,4084,14.7320304
24,4084,14.0067564
24,4084,14.5878485
25,4084,8.485458
25,4084,8.2600076
25,4084,8.2681069
25,4084,8.6207836
25,4084,8.492655
25,4084,8.0062775
25,4084,8.5723958
25,4084,9.0663941
25,4084,8.6866886
25,4084,8.2285032
26,4084,47.0440697
26,4084,48.0014438
26,4084,47.4181404
26,4084,47.1584627
26,4084,47.638526
26,4084,46.3605298
26,4084,47.650529
26,4084,47.7825362
26,4084,47.2035121
26,4084,46.582138
27,4084,8.9184705
27,4084,8.7082406
27,4084,8.4780328
27,4084,8.7630996
27,4084,9.2321195
27,4084,8.8309202
27,4084,8.7238624
27,4084,8.6653348
27,4084,8.6574307
27,4084,8.9293812
28,4084,8.8911672
28,4084,8.8967681
28,4084,8.4396925
28,4084,8.5452897
28,4084,8.9997273
28,4084,9.2435948
28,4084,9.0330881
28,4084,8.7025462
28,4084,9.0957921
28,4084,8.8919965
29,4084,9.8069812
29,4084,9.3620262
29,4084,9.2924011
29,4084,9.03323
29,4084,9.0307784
29,4084,9.0814271
29,4084,9.0700422
29,4084,8.875164
29,4084,8.9971079
29,4084,9.3814412
0,5310,74.1986505
0,5310,72.8855216
1,5310,52.7811782
1,5310,51.6505035
2,5310,54.0670375
2,5310,55.7649163
3,5310,19.9120069
3,5310,20.1192956
4,5310,9.4706903
4,5310,9.4782312
5,5310,10.369402
5,5310,10.7612917
6,5310,70.801421
6,5310,72.8088824
7,5310,22.2557278
7,5310,21.1405759
8,5310,44.8564334
8,5310,43.0017148
9,5310,62.0289559
9,5310,66.8839995
10,5310,43.040761
10,5310,42.0612144
11,5310,15.4807055
11,5310,16.063726
12,5310,32.0393997
12,5310,30.733179
13,5310,67.0055604
13,5310,66.3491506
14,5310,349.550465
14,5310,349.1368472
0,6903,82.7015931
0,6903,82.2643482
1,6903,238.9880131
1,6903,219.8480205
2,6903,180.3901723
2,6903,170.4451096
3,6903,66.4795067
3,6903,66.3008247
4,6903,25.7072762
4,6903,25.8866759
5,6903,25.8739968
5,6903,25.7170786
6,6903,106.4625368
6,6903,103.5469201
7,6903,35.6247794
7,6903,34.7163619
8,6903,48.7112421
8,6903,49.4912745
9,6903,69.4359893
9,6903,66.9637964
10,6903,102.2038233
10,6903,102.4146243
11,6903,434.8903171
11,6903,436.2675399
12,6903,64.3761576
12,6903,63.7611436
13,6903,49.0351713
13,6903,48.5325449
14,6903,92.6731221
14,6903,94.3564498
0,8974,457.7923744
0,8974,453.1185995
1,8974,174.7424492
1,8974,178.8606604
2,8974,101.7572279
2,8974,103.226261
3,8974,28.0573562
3,8974,27.0074231
4,8974,92.9371149
4,8974,92.0133823
5,8974,42.2671102
5,8974,42.3825267
6,8974,242.6569934
6,8974,236.3204028
7,8974,55.2580998
7,8974,52.7195972
8,8974,53.1402931
8,8974,53.1696808
9,8974,115.9902798
9,8974,111.3765987
10,8974,438.8774634
10,8974,418.4977088
11,8974,136.5499212
11,8974,134.7606577
12,8974,181.3552131
12,8974,186.9353522
13,8974,77.5585464
13,8974,75.5308345
14,8974,154.5056783
14,8974,145.1917691
0,11667,533.5627977
0,11667,516.1939482
1,11667,155.8187229
1,11667,148.8319154
2,11667,202.9301816
2,11667,196.7638423
3,11667,97.6172978
3,11667,95.2291392
4,11667,480.991077
4,11667,461.330028
5,11667,150.351033
5,11667,147.3076579
6,11667,325.7046489
6,11667,308.8119975
7,11667,328.4379131
7,11667,328.1222861
8,11667,89.0229415
8,11667,87.6118116
9,11667,728.5789918
9,11667,683.3116141
10,11667,506.3112839
10,11667,479.3003888
11,11667,295.7602996
11,11667,280.2220084
12,11667,204.4116067
12,11667,193.7178964
13,11667,113.832951
13,11667,116.1422533
14,11667,472.748651
14,11667,476.4330969
0,15168,395.3877627
0,15168,396.1348504
1,15168,217.7612505
1,15168,209.1038019
2,15168,375.5273701
2,15168,358.4630286
3,15168,159.5302505
3,15168,157.7911949
4,15168,1833.7167025
4,15168,1737.2651573
5,15168,362.8244802
5,15168,361.2098379
6,15168,589.0022715
6,15168,580.4168272
7,15168,302.4398567
7,15168,300.8713397
8,15168,164.7146985
8,15168,161.5888889
9,15168,530.3098136
9,15168,517.6192694
10,15168,637.3871576
10,15168,612.7613025
11,15168,917.1976049
11,15168,871.3436922
12,15168,509.5319742
12,15168,504.7085366
13,15168,206.6848241
13,15168,207.675748
14,15168,840.791685
14,15168,789.5143727
0,19719,597.1589224
0,19719,581.7209842
1,19719,585.0337133
1,19719,556.6098115
2,19719,564.2698161
2,19719,540.9251223
3,19719,1049.8198675
3,19719,1041.927924
4,19719,731.6526063
4,19719,687.5567001
5,19719,1848.0311192
