seed,n,eph,per
13,16900,5.48564e-2,1.5876621
13,16900,7.7754e-2,1.9761531
13,16900,5.11119e-2,1.6494778
14,16900,7.8155e-2,1.7839931
14,16900,4.58266e-2,1.8849695
14,16900,4.61931e-2,1.6090727
14,16900,6.94609e-2,1.8773366
14,16900,4.51054e-2,1.9560786
14,16900,7.16999e-2,1.7688326
14,16900,6.60578e-2,1.70359
14,16900,4.47254e-2,1.9261362
14,16900,4.52051e-2,1.9663313
14,16900,8.02748e-2,1.6535169
15,16900,4.73075e-2,2.0374937
15,16900,5.26139e-2,1.7439811
15,16900,4.6054e-2,1.915587
15,16900,7.7692e-2,1.8563297
15,16900,7.15741e-2,1.9217892
15,16900,9.51405e-2,1.8316436
15,16900,8.80322e-2,1.8261373
15,16900,0.1010154,1.9264462
15,16900,9.48043e-2,1.9554194
15,16900,9.66988e-2,1.903037
16,16900,6.84689e-2,2.0327855
16,16900,6.78961e-2,1.8800932
16,16900,6.71109e-2,1.8106899
16,16900,9.05747e-2,1.9675403
16,16900,8.09764e-2,1.8723017
16,16900,7.51114e-2,1.9295629
16,16900,7.02289e-2,2.1516678
16,16900,0.140405,1.9273016
16,16900,6.80101e-2,1.9604969
16,16900,0.1047242,1.8555455
17,16900,6.9391e-2,1.9024992
17,16900,4.9421e-2,1.7997527
17,16900,4.95718e-2,1.9086378
17,16900,5.67724e-2,1.9778174
17,16900,6.99198e-2,1.8785263
17,16900,5.99692e-2,1.8532676
17,16900,5.66912e-2,1.891981
17,16900,4.64556e-2,1.9028777
17,16900,4.56987e-2,1.9286563
17,16900,4.87905e-2,1.9099026
18,16900,4.33963e-2,1.8501508
18,16900,3.99386e-2,1.7947273
18,16900,4.66961e-2,1.8677451
18,16900,7.93947e-2,1.8311592
18,16900,5.03781e-2,1.743837
18,16900,6.96563e-2,1.8260877
18,16900,4.57971e-2,1.8850213
18,16900,4.91534e-2,1.7714153
18,16900,4.56517e-2,1.8458942
18,16900,4.58275e-2,1.7578144
19,16900,6.43189e-2,1.6836915
19,16900,4.50201e-2,2.004032
19,16900,4.64751e-2,1.8582074
19,16900,4.65108e-2,1.8148245
19,16900,4.50725e-2,1.7527459
19,16900,0.1040665,1.8502214
19,16900,7.7305e-2,1.9198433
19,16900,7.90782e-2,1.8700492
19,16900,6.92127e-2,2.0223952
19,16900,5.99761e-2,1.6960432
20,16900,7.19604e-2,1.9764901
20,16900,7.5506e-2,2.2093953
20,16900,7.11653e-2,1.7762296
20,16900,4.806e-2,1.7143025
20,16900,8.74e-2,2.0988354
20,16900,5.17964e-2,1.8519359
20,16900,8.54576e-2,2.1750249
20,16900,5.1706e-2,1.8034897
20,16900,7.50156e-2,2.09807
20,16900,4.81547e-2,1.8501803
21,16900,7.82396e-2,1.7530779
21,16900,8.64263e-2,1.9465009
21,16900,9.69158e-2,1.9134342
21,16900,9.33246e-2,1.9841391
21,16900,5.01393e-2,1.7134982
21,16900,6.25027e-2,2.0098065
21,16900,4.98677e-2,1.7296397
21,16900,9.05055e-2,1.9824086
21,16900,5.62031e-2,1.6529031
21,16900,0.1208724,2.0129493
22,16900,5.39883e-2,2.1403082
22,16900,7.00074e-2,1.7510175
22,16900,7.88808e-2,1.916978
22,16900,5.05575e-2,1.7738089
22,16900,9.80823e-2,2.1409198
22,16900,6.01215e-2,1.8785401
22,16900,6.95199e-2,2.1114094
22,16900,4.74294e-2,1.8048021
22,16900,8.61908e-2,2.1279791
22,16900,6.67096e-2,1.8970517
23,16900,7.12167e-2,2.0654933
23,16900,4.89114e-2,1.8428023
23,16900,8.26753e-2,1.8987592
23,16900,8.98617e-2,1.9221866
23,16900,7.43453e-2,2.0020928
23,16900,7.79673e-2,1.8898676
23,16900,0.1566821,1.8830718
23,16900,7.15917e-2,1.9110737
23,16900,8.80151e-2,1.9249322
23,16900,6.98462e-2,1.9330061
24,16900,7.1871e-2,1.881601
24,16900,4.57276e-2,1.8042599
24,16900,6.75954e-2,1.9664545
24,16900,7.13942e-2,1.9437722
24,16900,4.99357e-2,1.9404292
24,16900,4.33735e-2,1.7984727
24,16900,4.40075e-2,1.8054399
24,16900,5.18659e-2,1.7080084
24,16900,5.71519e-2,1.8725246
24,16900,4.5751e-2,1.9878705
25,16900,6.85903e-2,1.8307369
25,16900,7.88967e-2,1.7800035
25,16900,5.01887e-2,1.8054945
25,16900,4.81533e-2,1.7490543
25,16900,4.30991e-2,1.9314709
25,16900,7.91733e-2,1.6835813
25,16900,6.24924e-2,1.8819793
25,16900,4.21929e-2,1.9491385
25,16900,4.98192e-2,2.014819
25,16900,5.72073e-2,1.8636995
26,16900,5.12388e-2,2.4053384
26,16900,4.70055e-2,1.8702876
26,16900,4.35805e-2,1.7974392
26,16900,9.0072e-2,1.5642647
26,16900,5.11794e-2,1.8495062
26,16900,6.88689e-2,1.9416326
26,16900,4.63456e-2,1.9291338
26,16900,4.61871e-2,1.9860135
26,16900,6.40408e-2,1.8499453
26,16900,4.93138e-2,1.8881554
27,16900,6.40042e-2,1.7493206
27,16900,4.67233e-2,1.883278
27,16900,4.68808e-2,1.8549162
27,16900,7.67221e-2,1.9207455
27,16900,7.49713e-2,1.6661851
27,16900,5.09602e-2,1.9276449
27,16900,7.61141e-2,1.9194958
27,16900,5.03375e-2,1.593771
27,16900,4.91588e-2,1.946836
27,16900,4.63222e-2,1.8725722
28,16900,8.76804e-2,1.8639839
28,16900,7.71828e-2,1.9653726
28,16900,9.64194e-2,1.9664621
28,16900,8.67968e-2,1.8015967
28,16900,6.53138e-2,1.9856632
28,16900,5.98139e-2,2.0061281
28,16900,8.61527e-2,1.8691096
28,16900,4.4818e-2,2.0515131
28,16900,5.04044e-2,2.0082144
28,16900,4.77375e-2,1.8434144
29,16900,4.70453e-2,1.795833
29,16900,4.58163e-2,2.171827
29,16900,6.59152e-2,1.851365
29,16900,4.94407e-2,1.981806
29,16900,7.45521e-2,1.5565562
29,16900,6.65024e-2,1.8818283
29,16900,7.17857e-2,1.9536793
29,16900,7.28522e-2,1.8715727
29,16900,5.16392e-2,1.7633097
29,16900,4.57195e-2,1.8127009
0,21970,8.42801e-2,2.341253
0,21970,0.1142233,2.6391071
0,21970,6.8003e-2,2.2434015
0,21970,0.1419347,2.4340502
0,21970,0.108888,2.4776552
0,21970,0.1310043,2.502758
0,21970,0.1289949,2.3669851
0,21970,0.1180828,2.3393524
0,21970,0.1306844,2.3871696
0,21970,9.87407e-2,2.35106
1,21970,0.1043087,2.9022362
1,21970,6.99335e-2,2.5399049
1,21970,6.53778e-2,2.6014894
1,21970,6.10115e-2,2.4070489
1,21970,6.7162e-2,2.6022428
1,21970,9.10496e-2,2.6452302
1,21970,5.87878e-2,2.4286621
1,21970,9.80834e-2,2.5694745
1,21970,6.57024e-2,2.5318301
1,21970,6.08925e-2,2.6500844
2,21970,6.10055e-2,2.2437516
2,21970,6.10769e-2,2.3841393
2,21970,0.1044424,2.4254189
2,21970,5.80321e-2,2.4234184
2,21970,9.14891e-2,2.7562981
2,21970,8.42376e-2,2.3985533
2,21970,6.25039e-2,2.2746767
2,21970,0.1014942,2.4773433
2,21970,7.04182e-2,2.6566947
2,21970,6.39625e-2,2.3861466
3,21970,0.1050912,2.3743881
3,21970,0.1221939,2.6495936
3,21970,0.1033387,2.6184116
3,21970,0.1203876,2.7212941
3,21970,9.70812e-2,2.6101389
3,21970,9.93342e-2,2.6658893
3,21970,0.1158606,2.6398541
3,21970,0.1231446,2.6893613
3,21970,0.166767,2.671856
3,21970,9.32516e-2,2.4727981
4,21970,9.31828e-2,2.8474439
4,21970,7.5343e-2,2.5001568
4,21970,6.45159e-2,2.5531935
4,21970,6.62116e-2,2.4340466
4,21970,8.72881e-2,2.7163635
4,21970,8.6474e-2,2.2888881
4,21970,6.51716e-2,2.1887274
4,21970,9.04393e-2,2.6504287
4,21970,6.94336e-2,2.398953
4,21970,0.1063187,2.7437612
5,21970,0.1038747,2.6002933
5,21970,6.43679e-2,2.7484689
5,21970,6.21223e-2,2.4075649
5,21970,6.31507e-2,2.3059891
5,21970,6.41969e-2,2.7106226
5,21970,0.1076677,2.5942683
5,21970,0.1014742,2.580947
5,21970,6.25671e-2,2.3713451
5,21970,8.88677e-2,2.8911851
5,21970,9.00662e-2,2.4923059
6,21970,6.59448e-2,2.5457405
6,21970,0.1136581,2.2738397
6,21970,0.130721,2.4960606
6,21970,6.71495e-2,2.6297173
6,21970,6.9228e-2,2.5539054
6,21970,9.78257e-2,2.6399197
6,21970,8.96105e-2,2.7220553
6,21970,6.83491e-2,2.3768186
6,21970,9.40861e-2,2.6413939
6,21970,6.20024e-2,2.6922445
7,21970,6.05924e-2,2.3296591
7,21970,5.632e-2,2.4831736
7,21970,6.53439e-2,2.5608164
7,21970,6.71803e-2,2.3574677
7,21970,6.22641e-2,2.6844249
7,21970,7.5795e-2,2.2389563
7,21970,6.16298e-2,2.4318692
7,21970,8.87805e-2,2.5456844
7,21970,6.99147e-2,2.4715015
7,21970,0.118459,2.4625218
8,21970,6.3809e-2,2.6617936
8,21970,6.38358e-2,2.3077059
8,21970,0.1198348,2.9413911
8,21970,9.29817e-2,2.4798844
8,21970,6.81206e-2,2.6835038
8,21970,9.59831e-2,2.4804073
8,21970,8.39047e-2,2.5516795
8,21970,6.90554e-2,2.4455685
8,21970,9.54581e-2,2.9725511
8,21970,6.83369e-2,2.5902101
9,21970,8.24288e-2,2.0898549
9,21970,0.1122321,2.3257244
9,21970,6.29493e-2,2.7690952
9,21970,6.44006e-2,2.2719174
9,21970,5.82289e-2,2.5283592
9,21970,6.98103e-2,2.4689171
9,21970,6.36623e-2,2.6007115
9,21970,0.1066107,2.4129694
9,21970,6.5901e-2,2.5009699
9,21970,6.17378e-2,2.4890072
10,21970,5.4049e-2,2.506647
10,21970,9.40283e-2,2.3232118
10,21970,6.3712e-2,2.6963942
10,21970,6.23111e-2,2.2702241
10,21970,0.1212222,2.4437144
10,21970,0.102908,2.3820357
10,21970,9.35972e-2,2.508685
10,21970,0.1200666,2.446244
10,21970,0.1444918,2.5042812
10,21970,0.1157066,2.4981842
11,21970,9.06853e-2,2.6816683
11,21970,6.83905e-2,2.4553036
11,21970,0.1093467,2.3488037
11,21970,6.58548e-2,2.4330417
11,21970,6.58999e-2,2.726658
11,21970,6.0927e-2,2.4621186
11,21970,8.12631e-2,2.5380049
11,21970,8.89621e-2,2.2526736
11,21970,6.06263e-2,2.7331064
11,21970,6.625e-2,2.6446562
12,21970,6.16145e-2,2.5058747
12,21970,7.22103e-2,2.2509759
12,21970,0.1459487,2.808943
12,21970,9.06987e-2,2.3591518
12,21970,0.1293621,2.6664755
12,21970,0.1133203,2.2759205
12,21970,0.112019,2.7649264
12,21970,6.24599e-2,2.3001771
12,21970,0.1190587,2.6518647
12,21970,0.1084556,2.3437356
13,21970,0.1232232,2.6294765
13,21970,9.07783e-2,2.3314145
13,21970,6.20296e-2,2.5804045
13,21970,9.03114e-2,2.6486157
13,21970,7.44107e-2,2.4171546
13,21970,8.86758e-2,2.3686585
13,21970,0.101378,2.6620014
13,21970,6.18739e-2,2.3169403
13,21970,6.65775e-2,2.5613471
13,21970,7.63973e-2,2.7927654
14,21970,6.21033e-2,2.3263699
14,21970,6.69381e-2,2.6471868
14,21970,5.74994e-2,2.5612397
14,21970,7.90844e-2,2.4809374
14,21970,9.07573e-2,2.3554366
14,21970,0.131963,2.4774827
14,21970,9.1785e-2,2.3886873
14,21970,0.1177304,2.4694739
14,21970,0.1207686,2.5035267
14,21970,9.49325e-2,2.2978248
15,21970,0.1133725,2.4664027
15,21970,0.1047814,2.512585
15,21970,0.1446179,2.4536775
15,21970,0.1262607,2.5663541
15,21970,0.1222281,2.3119293
15,21970,0.1115174,2.3902328
15,21970,0.1006725,2.6316576
15,21970,9.27795e-2,2.5289876
15,21970,6.17199e-2,2.712311
15,21970,8.16161e-2,2.7828429
16,21970,7.41536e-2,2.5408594
16,21970,8.6259e-2,2.7922786
16,21970,9.11635e-2,2.8384891
16,21970,6.40377e-2,2.60294
16,21970,6.31935e-2,2.8397575
16,21970,8.20219e-2,2.7378198
16,21970,9.47209e-2,2.5274891
16,21970,0.1130042,2.8066196
16,21970,6.46626e-2,2.3934722
16,21970,7.78028e-2,2.7241681
17,21970,8.91811e-2,2.3473908
17,21970,5.82092e-2,2.4374667
17,21970,0.1192502,2.3590035
17,21970,0.1178634,2.6048687
17,21970,0.1034182,2.4753974
17,21970,0.1422221,2.5551263
17,21970,9.30522e-2,2.381127
17,21970,0.1161485,2.4625453
17,21970,8.66487e-2,2.3244027
17,21970,0.1164663,2.2558502
18,21970,9.22083e-2,2.5304092
18,21970,9.95259e-2,2.812441
18,21970,9.1799e-2,2.9433934
18,21970,9.23365e-2,2.3217353
18,21970,9.69344e-2,2.5201382
18,21970,9.3218e-2,2.663257
18,21970,6.35949e-2,2.7877951
18,21970,6.46258e-2,2.3187448
18,21970,0.10036,2.8178323
18,21970,0.1020167,2.7233088
19,21970,6.46195e-2,2.5031825
19,21970,6.32436e-2,2.4828111
19,21970,5.90331e-2,2.4471383
19,21970,9.87683e-2,2.7948408
19,21970,8.74276e-2,2.5342886
19,21970,9.43517e-2,2.7991275
19,21970,6.16169e-2,2.4731743
19,21970,6.26353e-2,2.4598453
19,21970,9.78581e-2,2.7198252
19,21970,8.59228e-2,2.6476618
20,21970,9.97523e-2,2.7895547
20,21970,6.21406e-2,2.5562569
20,21970,6.34411e-2,2.3633889
20,21970,8.93683e-2,2.5406947
20,21970,6.34259e-2,2.6668666
20,21970,6.32133e-2,2.3738138
20,21970,6.69842e-2,2.7720185
20,21970,6.26946e-2,2.5131075
20,21970,8.10259e-2,2.4368143
20,21970,0.1143179,2.8906398
21,21970,6.22146e-2,2.2776279
21,21970,8.89235e-2,2.6287765
21,21970,9.32434e-2,2.6416045
21,21970,5.85352e-2,2.4989176
21,21970,5.52954e-2,2.5385476
21,21970,8.46005e-2,2.91639
21,21970,8.47047e-2,2.8430401
21,21970,6.23416e-2,2.252613
21,21970,6.66325e-2,2.6641268
21,21970,8.91948e-2,2.3546618
22,21970,6.42156e-2,2.6985357
22,21970,9.06617e-2,2.5391273
22,21970,0.1297278,2.8639434
22,21970,6.82597e-2,2.7155476
22,21970,6.652e-2,2.430183
22,21970,8.27523e-2,2.8245292
22,21970,9.21258e-2,2.8897748
22,21970,6.31618e-2,2.5141617
22,21970,9.40337e-2,2.7663714
22,21970,6.50134e-2,2.8890416
23,21970,0.1023051,2.6323793
23,21970,0.1560298,3.1648386
23,21970,8.24087e-2,2.8941965
23,21970,6.44884e-2,2.8967713
23,21970,9.80662e-2,2.7267168
23,21970,0.104976,2.4342767
23,21970,6.71985e-2,2.9441462
23,21970,8.65152e-2,2.5365137
23,21970,9.55211e-2,2.6960106
23,21970,6.72576e-2,2.8477114
24,21970,8.39621e-2,2.54929
24,21970,6.17088e-2,2.3201048
24,21970,6.99488e-2,2.6332809
24,21970,8.81228e-2,2.4302381
24,21970,0.1107755,2.7366134
24,21970,7.98626e-2,2.3283657
24,21970,9.79233e-2,2.5510318
24,21970,6.71732e-2,2.4303633
24,21970,9.71422e-2,2.5686829
24,21970,0.1259066,2.3666939
25,21970,0.1219066,2.8042188
25,21970,6.05877e-2,2.7837168
25,21970,9.88895e-2,2.6465094
25,21970,6.85158e-2,2.5495644
25,21970,6.65623e-2,2.7921095
25,21970,7.29099e-2,2.6074491
25,21970,6.49124e-2,2.714998
25,21970,6.86797e-2,2.611944
25,21970,6.50557e-2,2.6818518
25,21970,7.6206e-2,2.6278861
26,21970,6.18363e-2,2.3389944
26,21970,9.33686e-2,2.6207286
26,21970,5.5177e-2,2.1968183
26,21970,0.114669,2.6696662
26,21970,6.13672e-2,2.2582198
26,21970,0.1077716,2.8251559
26,21970,7.62718e-2,2.3112439
26,21970,9.37563e-2,2.4941207
26,21970,6.52274e-2,2.2962293
26,21970,0.1124089,2.6795166
27,21970,7.44318e-2,2.2336533
27,21970,0.1143808,2.6483303
27,21970,6.22041e-2,2.1291624
27,21970,0.1210164,2.7949397
27,21970,8.28556e-2,2.2751932
27,21970,0.1185263,2.5229634
27,21970,5.84853e-2,2.2411057
27,21970,8.97266e-2,2.6374553
27,21970,5.99754e-2,2.2818925
27,21970,0.1043071,2.7271163
28,21970,9.70244e-2,2.657775
28,21970,6.40816e-2,2.3633445
28,21970,6.18271e-2,2.5781827
28,21970,6.22855e-2,2.6999456
28,21970,6.52727e-2,2.480941
28,21970,9.19991e-2,2.6029145
28,21970,6.94658e-2,2.5629695
28,21970,9.42421e-2,2.4413543
28,21970,0.1045231,2.5925715
28,21970,6.10553e-2,2.9784185
29,21970,8.77831e-2,2.3468391
29,21970,0.1041964,2.3206898
29,21970,9.19591e-2,2.5378226
29,21970,6.21647e-2,2.6660989
29,21970,8.02073e-2,2.4513435
29,21970,0.1014277,2.5525189
29,21970,6.27853e-2,2.5413914
29,21970,9.49186e-2,2.3280946
29,21970,0.1395172,2.6674685
29,21970,0.1024992,2.548906
0,28561,9.02579e-2,3.704977
0,28561,9.28074e-2,3.1872951
0,28561,8.48291e-2,3.6732636
0,28561,8.29853e-2,3.5398222
0,28561,9.63363e-2,3.7692965
0,28561,8.9848e-2,3.5661209
0,28561,0.126005,3.4326866
0,28561,9.15438e-2,3.2895711
0,28561,0.1709085,3.675229
0,28561,0.1025283,3.7192075
1,28561,8.12068e-2,3.3840704
1,28561,8.34163e-2,3.4780314
1,28561,9.43843e-2,3.1110585
1,28561,0.1144642,3.201759
1,28561,0.1591485,3.6464233
1,28561,8.41805e-2,3.8995713
1,28561,0.1336368,3.2626239
1,28561,8.44953e-2,3.5914895
1,28561,8.4706e-2,3.4565879
1,28561,8.90972e-2,3.0388028
2,28561,0.1023693,3.5988548
2,28561,8.50592e-2,3.3572747
2,28561,0.1334812,3.4830473
2,28561,0.1336025,3.720436
2,28561,8.26795e-2,3.1919563
2,28561,8.46252e-2,3.1152727
2,28561,9.74577e-2,3.5386925
2,28561,0.1053863,3.2454862
2,28561,8.53029e-2,3.3652321
2,28561,0.1252503,3.5557869
3,28561,8.3376e-2,3.3022625
3,28561,0.181493,3.6363087
3,28561,0.1558246,3.5146997
3,28561,0.1756476,3.6055454
3,28561,0.1700346,3.6483413
3,28561,0.138671,3.5944687
3,28561,0.1427452,3.3849814
3,28561,0.1322079,3.4709381
3,28561,0.194414,3.4774919
3,28561,0.1414425,3.5224567
4,28561,0.1584905,3.4031281
4,28561,8.18945e-2,3.652282
4,28561,0.1029786,3.4309618
4,28561,0.1159505,3.2919212
4,28561,0.1100406,3.6559174
4,28561,0.1206842,3.3022846
4,28561,8.93295e-2,3.0364049
4,28561,0.1117275,3.6543784
4,28561,0.1319314,3.600439
4,28561,0.1240476,3.5305185
5,28561,8.46388e-2,3.342462
5,28561,0.1101888,3.5136732
5,28561,0.1527674,3.4245434
5,28561,9.47358e-2,3.5317424
5,28561,0.1174951,3.4986872
5,28561,9.19422e-2,3.4797781
5,28561,8.30534e-2,3.5301146
5,28561,0.1033526,3.3891689
5,28561,8.96217e-2,3.2326811
5,28561,0.1136337,3.4604404
6,28561,9.04918e-2,3.971967
6,28561,0.1136262,3.3922141
6,28561,0.1129093,3.8214844
6,28561,0.1572845,3.7228324
6,28561,0.1133146,4.4780522
6,28561,0.1790876,3.9044161
6,28561,0.1242734,3.5594085
6,28561,9.42474e-2,3.5404398
6,28561,0.1178363,3.6256312
6,28561,9.06974e-2,3.8118156
7,28561,8.89019e-2,3.5015441
7,28561,9.00416e-2,3.2749844
7,28561,0.1411952,3.8193492
7,28561,9.44707e-2,3.6697602
7,28561,0.1482541,3.4008743
7,28561,9.65371e-2,3.3799429
7,28561,9.39633e-2,3.9303808
7,28561,0.1161428,3.2192182
7,28561,9.50829e-2,3.6346373
7,28561,0.1869875,3.9185409
8,28561,0.1309984,3.3485786
8,28561,8.88934e-2,3.6388991
8,28561,8.38384e-2,3.5654857
8,28561,0.1168326,3.3233917
8,28561,7.63289e-2,3.3711666
8,28561,8.32053e-2,3.3623327
8,28561,0.105962,3.3777738
8,28561,0.1177275,3.5497059
8,28561,8.48321e-2,3.1391818
8,28561,0.1012106,3.216288
9,28561,7.88728e-2,3.1478289
9,28561,0.1194195,3.266023
9,28561,0.1252429,3.3127967
9,28561,9.02473e-2,3.1788407
9,28561,0.1106495,3.1585692
9,28561,0.1034009,3.3408023
9,28561,9.67666e-2,3.4004857
9,28561,0.1097129,3.1719036
9,28561,8.3652e-2,3.1984559
9,28561,9.66234e-2,3.5858024
10,28561,8.46634e-2,3.0152314
10,28561,0.1264956,3.6398329
10,28561,8.20594e-2,3.1689716
10,28561,0.1747821,3.3245266
10,28561,0.1426932,3.2795094
10,28561,0.1197007,3.4320861
10,28561,0.1349766,3.2354601
10,28561,9.72179e-2,3.2433751
10,28561,0.1225707,3.2826419
10,28561,0.1343682,3.2090436
11,28561,0.1212863,3.6162157
11,28561,8.82564e-2,3.2990558
11,28561,9.89327e-2,3.1441032
11,28561,8.91012e-2,3.6803326
11,28561,0.1281969,4.2361785
11,28561,0.1407348,4.9239728
11,28561,0.1095083,3.8446192
11,28561,0.1035071,3.6185903
11,28561,8.3966e-2,3.2149813
11,28561,8.71724e-2,3.2792126
12,28561,0.1105808,3.1926123
12,28561,0.1297972,3.6376598
12,28561,9.68095e-2,3.6661356
12,28561,0.1461226,3.6186755
12,28561,8.51331e-2,3.0162992
12,28561,0.1450344,3.6719754
12,28561,8.53982e-2,3.6090416
12,28561,8.47693e-2,3.1145547
12,28561,0.1640387,3.7468708
12,28561,8.53186e-2,3.512491
13,28561,0.1157807,3.300906
13,28561,0.163326,3.4268976
13,28561,0.1255816,3.3421171
13,28561,0.1759572,3.7868856
13,28561,0.1171152,3.2021191
13,28561,0.1869901,3.3241943
13,28561,0.1700269,3.5878281
13,28561,8.64478e-2,3.0184871
13,28561,0.1576838,3.5411588
13,28561,0.1274579,3.5017898
14,28561,0.1326668,3.5180252
14,28561,8.31804e-2,3.258798
14,28561,0.1106272,3.2620454
14,28561,0.1965098,3.8930377
14,28561,0.1279587,3.2885816
14,28561,0.1127475,3.1795524
14,28561,0.1155915,3.1763596
14,28561,9.16594e-2,3.4371005
14,28561,0.1315301,3.3896001
14,28561,9.30342e-2,3.6713419
15,28561,0.1667532,3.3865915
15,28561,0.134275,4.1320152
15,28561,8.61984e-2,3.5391766
15,28561,8.26495e-2,3.3112559
15,28561,9.02486e-2,3.2314161
15,28561,0.1308525,3.5385795
15,28561,8.89065e-2,3.7905482
15,28561,9.51771e-2,3.6430486
15,28561,9.18212e-2,3.2715651
15,28561,8.5921e-2,3.5384979
16,28561,0.1390997,3.5113671
16,28561,9.10302e-2,3.305387
16,28561,0.1546582,3.6585007
16,28561,0.1068785,3.2744312
16,28561,0.1284377,3.7363266
16,28561,8.68173e-2,3.3668351
16,28561,0.1582824,3.7513442
16,28561,8.72145e-2,3.2034901
16,28561,0.1638338,3.705397
16,28561,9.44558e-2,3.4422202
17,28561,0.1550466,3.5827613
17,28561,8.06321e-2,3.1641893
17,28561,0.1449365,3.5239408
17,28561,8.42416e-2,3.1250906
17,28561,0.1541521,3.4412695
17,28561,0.1024886,3.1655674
17,28561,0.196662,3.5596012
17,28561,0.1045763,3.0741099
17,28561,0.1285627,3.2811294
17,28561,8.11646e-2,3.2574438
18,28561,0.1495543,3.6237991
18,28561,0.1020617,3.5414831
18,28561,0.1135256,3.2790683
18,28561,0.1521512,3.8707361
18,28561,9.95078e-2,3.7083116
18,28561,0.1409019,3.1080872
18,28561,0.1575154,3.6982602
18,28561,0.1029274,3.8170361
18,28561,7.7957e-2,3.2566494
18,28561,0.1997133,3.6114204
19,28561,0.1015792,3.7595506
19,28561,9.11083e-2,3.4710276
19,28561,9.86371e-2,3.3592011
19,28561,0.1316631,3.265111
19,28561,0.1307377,3.9659754
19,28561,0.1660251,3.5311745
19,28561,0.1176207,3.2535005
19,28561,0.1074299,3.5978225
19,28561,0.1079242,3.77719
19,28561,0.1204484,3.7110474
20,28561,8.5374e-2,2.8914303
20,28561,0.1685566,3.5755156
20,28561,0.1088183,3.3629538
20,28561,0.1034927,3.2715969
20,28561,0.1339851,3.4237935
20,28561,9.74231e-2,3.5029593
20,28561,0.1356482,3.166915
20,28561,0.1339348,3.6694504
20,28561,0.1347186,3.0211649
20,28561,0.1331276,3.6496614
21,28561,8.5263e-2,3.0989539
21,28561,8.82781e-2,3.592514
21,28561,8.22273e-2,3.5694289
21,28561,8.28171e-2,3.0752733
21,28561,8.35709e-2,3.1726353
21,28561,0.1105423,3.7005248
21,28561,0.1244616,3.0139029
21,28561,0.1461414,3.6534479
21,28561,0.111362,3.2660558
21,28561,8.36905e-2,2.9857311
22,28561,0.1168445,3.6968588
22,28561,9.726e-2,4.1138939
22,28561,8.78858e-2,3.2792499
22,28561,0.1409646,3.8448737
22,28561,0.1152658,3.4002541
22,28561,0.170597,3.7976228
22,28561,0.1281762,3.4198963
22,28561,0.1382455,3.849568
22,28561,9.31122e-2,3.4435622
22,28561,0.1453028,3.8713687
23,28561,9.53247e-2,3.9085108
23,28561,0.1025963,3.3814839
23,28561,0.1113296,4.1114714
23,28561,0.1247082,3.5568371
23,28561,0.1709022,3.6882871
23,28561,0.1756301,3.4594499
23,28561,0.1558688,3.8876056
23,28561,0.1555002,3.6049081
23,28561,0.1950625,3.8081287
23,28561,0.1580357,3.7207442
24,28561,0.1281272,3.5031813
24,28561,8.20161e-2,3.3456787
24,28561,0.1128082,3.2087222
24,28561,0.1641352,3.8681557
24,28561,0.1142237,3.4585189
24,28561,8.29368e-2,3.1500555
24,28561,0.1314138,3.4782231
24,28561,8.34093e-2,3.271155
24,28561,0.1225088,3.0409854
24,28561,0.1428166,3.6367245
25,28561,0.1204494,3.2161669
25,28561,8.8948e-2,3.3905398
25,28561,0.1108229,3.4913571
25,28561,0.1289145,3.3632057
25,28561,0.1029648,3.4398108
25,28561,8.55922e-2,3.674181
25,28561,8.56886e-2,3.0755558
25,28561,0.1426971,3.7297629
25,28561,0.1319915,3.1849403
25,28561,9.19508e-2,3.7647103
26,28561,8.6102e-2,3.30654
26,28561,9.0743e-2,3.6613014
26,28561,9.28175e-2,3.3015154
26,28561,8.1681e-2,3.7479977
26,28561,8.34873e-2,3.4317102
26,28561,0.1111074,3.75137
26,28561,9.08474e-2,3.5913136
26,28561,0.1105796,3.7466379
26,28561,0.1016536,3.137918
26,28561,9.21208e-2,3.8621524
27,28561,7.69485e-2,3.4522712
27,28561,0.1303089,3.4362462
27,28561,8.73573e-2,3.306963
27,28561,8.2632e-2,3.4861875
27,28561,8.41068e-2,3.2503011
27,28561,9.00614e-2,3.2135103
27,28561,8.03737e-2,3.4416721
27,28561,8.34652e-2,2.9933828
27,28561,8.19855e-2,3.6066736
27,28561,8.16317e-2,3.2606803
28,28561,8.61623e-2,3.539957
28,28561,0.1089974,3.8660791
28,28561,8.89468e-2,3.448903
28,28561,0.1540734,3.4995749
28,28561,0.1522912,3.515593
28,28561,0.1579922,3.4462175
28,28561,0.1460556,3.564632
28,28561,0.1556502,3.7275213
28,28561,0.1663492,3.5158318
28,28561,0.1356754,3.4959815
29,28561,0.1592532,3.6544773
29,28561,8.51289e-2,3.2422455
29,28561,0.1120602,3.5912305
29,28561,8.34247e-2,3.088206
29,28561,7.77608e-2,3.6746907
29,28561,0.1133433,3.0509218
29,28561,0.1042437,3.4588394
29,28561,8.97718e-2,3.1693662
29,28561,0.1102683,3.7567166
29,28561,0.1106099,3.2543546
0,37130,0.1469642,4.7994575
0,37130,0.1383035,4.0692836
0,37130,0.1500903,4.43317
0,37130,0.1449478,4.6397473
0,37130,0.1405346,4.7137934
0,37130,0.1199014,4.83699
0,37130,0.1416574,4.6151008
